Turbo Boost disabled for all CPUs
2
../quartz/scripts/../build/src/lib/libnvmemul.so
../quartz/scripts/../nvmemul.ini

===== B-Tree App Output =====

NOT FOUND 1913842611312339781, t = (nil)
NOT FOUND 3092599966169965809, t = (nil)
NOT FOUND 3345885150317588696, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 4575280069788032030, t = (nil)
NOT FOUND 225665549556798171, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 6147969751242300397, t = (nil)
NOT FOUND 3712929523104832383, t = (nil)
NOT FOUND 8500284470200490968, t = (nil)
NOT FOUND 3106502537341299736, t = (nil)
NOT FOUND 8374781818342720810, t = (nil)
NOT FOUND 2391727604429373936, t = (nil)
NOT FOUND 5028871225358195462, t = (nil)
NOT FOUND 3807884268385303674, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 8238606559076432331, t = (nil)
NOT FOUND 7571394208807436217, t = (nil)
NOT FOUND 7590943949652356626, t = (nil)
NOT FOUND 7576427029250193154, t = (nil)
NOT FOUND 1153490953641558529, t = (nil)
NOT FOUND 6981620418760444864, t = (nil)
NOT FOUND 3651216161162736028, t = (nil)
NOT FOUND 1634882749307914941, t = (nil)
NOT FOUND 7177318624979059454, t = (nil)
NOT FOUND 4451185924045192500, t = (nil)
NOT FOUND 8803550397914586020, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 4917316991835805030, t = (nil)
NOT FOUND 1027415869879557361, t = (nil)
NOT FOUND 8459338840362352544, t = (nil)
NOT FOUND 8027382783810318551, t = (nil)
NOT FOUND 1716829273795188638, t = (nil)
NOT FOUND 1275658758503489881, t = (nil)
NOT FOUND 3863930855349096129, t = (nil)
NOT FOUND 6072361745852374025, t = (nil)
NOT FOUND 8976991055035878532, t = (nil)
NOT FOUND 1710640392764012117, t = (nil)
NOT FOUND 1585897323621867957, t = (nil)
NOT FOUND 847424970999256332, t = (nil)
NOT FOUND 1975070383851604954, t = (nil)
NOT FOUND 8738053761307189476, t = (nil)
NOT FOUND 3223542050657320178, t = (nil)
NOT FOUND 5118888259464200398, t = (nil)
NOT FOUND 3154942748629263720, t = (nil)
NOT FOUND 1384010004946184182, t = (nil)
NOT FOUND 2065768245950464151, t = (nil)
NOT FOUND 5638228456560764444, t = (nil)
NOT FOUND 1255192812994437168, t = (nil)
NOT FOUND 1473042577967137745, t = (nil)
NOT FOUND 4189970398123951284, t = (nil)
NOT FOUND 4824284321842271102, t = (nil)
NOT FOUND 6593769051888131640, t = (nil)
NOT FOUND 6673189066506825984, t = (nil)
NOT FOUND 5543921331618563077, t = (nil)
NOT FOUND 2382753162001691059, t = (nil)
NOT FOUND 203987817557058216, t = (nil)
NOT FOUND 289563753615987600, t = (nil)
NOT FOUND 2516979529448332409, t = (nil)
NOT FOUND 3155516938584120686, t = (nil)
NOT FOUND 2371761291498130170, t = (nil)
NOT FOUND 2449749315707142451, t = (nil)
NOT FOUND 4084402032335707622, t = (nil)
NOT FOUND 7216242311299757286, t = (nil)
NOT FOUND 3123570609785863765, t = (nil)
NOT FOUND 918814108190324608, t = (nil)
NOT FOUND 1870488365825172409, t = (nil)
NOT FOUND 2019183614535687988, t = (nil)
NOT FOUND 2262190810684987804, t = (nil)
NOT FOUND 2375065798943924510, t = (nil)
NOT FOUND 3101472019211447069, t = (nil)
NOT FOUND 6419192760486282407, t = (nil)
NOT FOUND 3190251952262253514, t = (nil)
NOT FOUND 9047518081226863869, t = (nil)
NOT FOUND 203937297550869797, t = (nil)
NOT FOUND 5943354034922146209, t = (nil)
NOT FOUND 5530534053036431019, t = (nil)
NOT FOUND 2352550652130209331, t = (nil)
NOT FOUND 458284313234405700, t = (nil)
NOT FOUND 3612501932093586656, t = (nil)
NOT FOUND 8698224670243279911, t = (nil)
NOT FOUND 4385011727218833417, t = (nil)
NOT FOUND 6908513777713062575, t = (nil)
NOT FOUND 5476868295601111241, t = (nil)
NOT FOUND 5323969747192087042, t = (nil)
NOT FOUND 949315795200730635, t = (nil)
NOT FOUND 1163701782599469125, t = (nil)
NOT FOUND 8182361185270804512, t = (nil)
NOT FOUND 6946788832355588864, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 8169882285120198153, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 3810256332047969710, t = (nil)
NOT FOUND 376534126531321491, t = (nil)
NOT FOUND 3977687929665792194, t = (nil)
NOT FOUND 1877382989577042753, t = (nil)
NOT FOUND 6313545991825803608, t = (nil)
NOT FOUND 4267231275967078027, t = (nil)
NOT FOUND 2726098491894508051, t = (nil)
NOT FOUND 1736556021981386910, t = (nil)
NOT FOUND 5626846421998379980, t = (nil)
NOT FOUND 932870178604790741, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 8164156253463511133, t = (nil)
NOT FOUND 5126470048153262473, t = (nil)
NOT FOUND 5523680572252465581, t = (nil)
NOT FOUND 3226238151628300906, t = (nil)
NOT FOUND 5230971174691722625, t = (nil)
NOT FOUND 9030477588167480485, t = (nil)
NOT FOUND 1681644021723052862, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 7131482570448292197, t = (nil)
NOT FOUND 3175555399050757371, t = (nil)
NOT FOUND 7396359563036754749, t = (nil)
NOT FOUND 5610199325508939848, t = (nil)
NOT FOUND 4150532105422850071, t = (nil)
NOT FOUND 1242613692895219870, t = (nil)
NOT FOUND 1870488365825172409, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 2488925929427919528, t = (nil)
NOT FOUND 9167717487846671489, t = (nil)
NOT FOUND 7259172899248105017, t = (nil)
NOT FOUND 8682468495493436486, t = (nil)
NOT FOUND 6464622922614646374, t = (nil)
NOT FOUND 3679486552730145505, t = (nil)
NOT FOUND 5592355762446242395, t = (nil)
NOT FOUND 3609803523758779714, t = (nil)
NOT FOUND 1367989164043478183, t = (nil)
NOT FOUND 5829656600212716939, t = (nil)
NOT FOUND 6827250768669509898, t = (nil)
NOT FOUND 8444846607600484103, t = (nil)
NOT FOUND 757960244843422336, t = (nil)
NOT FOUND 1689562940226597302, t = (nil)
NOT FOUND 1814100797279529860, t = (nil)
NOT FOUND 8717976161720009972, t = (nil)
NOT FOUND 1901804042330155896, t = (nil)
NOT FOUND 7483111527364060707, t = (nil)
NOT FOUND 7301427664716654871, t = (nil)
NOT FOUND 7772588254634265039, t = (nil)
NOT FOUND 2482493316322155292, t = (nil)
NOT FOUND 1013665413608166939, t = (nil)
NOT FOUND 4174699219684816367, t = (nil)
NOT FOUND 4088494325640338014, t = (nil)
NOT FOUND 3417745174748329060, t = (nil)
NOT FOUND 1287064550798809142, t = (nil)
NOT FOUND 6580643374887201700, t = (nil)
NOT FOUND 4383786003173882580, t = (nil)
NOT FOUND 6329780673800387422, t = (nil)
NOT FOUND 4232214266135546260, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 6804253959725014872, t = (nil)
NOT FOUND 2400015496499377910, t = (nil)
NOT FOUND 8039539889314931943, t = (nil)
NOT FOUND 5032538739895531291, t = (nil)
NOT FOUND 1427429106107325790, t = (nil)
NOT FOUND 5854807458593811927, t = (nil)
NOT FOUND 2525214929304761529, t = (nil)
NOT FOUND 1666739525492304668, t = (nil)
NOT FOUND 5989222706713199948, t = (nil)
NOT FOUND 1165660874927292939, t = (nil)
NOT FOUND 4748985047034045850, t = (nil)
NOT FOUND 8319297408385146775, t = (nil)
NOT FOUND 153722016589734886, t = (nil)
NOT FOUND 4276554039030308539, t = (nil)
NOT FOUND 851907312746321794, t = (nil)
NOT FOUND 2664489789460352215, t = (nil)
NOT FOUND 1159724879754720946, t = (nil)
NOT FOUND 2127951252394807196, t = (nil)
NOT FOUND 887856073030728708, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 5532572003048169541, t = (nil)
NOT FOUND 4194380058274978049, t = (nil)
NOT FOUND 156705774980292248, t = (nil)
NOT FOUND 5288191888743355732, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 4490462778618847820, t = (nil)
NOT FOUND 1192487055163947155, t = (nil)
NOT FOUND 895374509962325997, t = (nil)
NOT FOUND 1679871047246903373, t = (nil)
NOT FOUND 2106149003288453827, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 5194123066516661586, t = (nil)
NOT FOUND 4658458338255110841, t = (nil)
NOT FOUND 701610477844938424, t = (nil)
NOT FOUND 741771492817952700, t = (nil)
NOT FOUND 1287372417078353510, t = (nil)
NOT FOUND 90743671828974329, t = (nil)
NOT FOUND 7365036733736312484, t = (nil)
NOT FOUND 1153490953641558529, t = (nil)
NOT FOUND 5137867547264964049, t = (nil)
NOT FOUND 2470620724839371072, t = (nil)
NOT FOUND 5381165642960127305, t = (nil)
NOT FOUND 8869299834053096055, t = (nil)
NOT FOUND 7350414208885618465, t = (nil)
NOT FOUND 3730040878837787296, t = (nil)
NOT FOUND 8135043064229455486, t = (nil)
NOT FOUND 7620320536611467676, t = (nil)
NOT FOUND 1276348964629777918, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 3397374596859759946, t = (nil)
NOT FOUND 1908218153572904660, t = (nil)
NOT FOUND 5510365390393609003, t = (nil)
NOT FOUND 6676992527698036668, t = (nil)
NOT FOUND 7666859679707877618, t = (nil)
NOT FOUND 588178431109142887, t = (nil)
NOT FOUND 720502160092598515, t = (nil)
NOT FOUND 8350525353740784338, t = (nil)
NOT FOUND 7472333717148044926, t = (nil)
NOT FOUND 4765324513482157779, t = (nil)
NOT FOUND 3146851320738071064, t = (nil)
NOT FOUND 3571375908535615012, t = (nil)
NOT FOUND 5265688168029563289, t = (nil)
NOT FOUND 3138205115947269807, t = (nil)
NOT FOUND 7268346822689111580, t = (nil)
NOT FOUND 7387048338348898089, t = (nil)
NOT FOUND 5398237440105166171, t = (nil)
NOT FOUND 3110698366148105854, t = (nil)
NOT FOUND 1459239998938360674, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 8410405998446406649, t = (nil)
NOT FOUND 2576405028834212960, t = (nil)
NOT FOUND 8682468495493436486, t = (nil)
NOT FOUND 2501713706777546664, t = (nil)
NOT FOUND 1652508495488197878, t = (nil)
NOT FOUND 8523126423330876824, t = (nil)
NOT FOUND 6872920733288524552, t = (nil)
NOT FOUND 5592355762446242395, t = (nil)
NOT FOUND 8398402767202769597, t = (nil)
NOT FOUND 7621852476149028400, t = (nil)
NOT FOUND 8002780656308561860, t = (nil)
NOT FOUND 4094521044954231891, t = (nil)
NOT FOUND 2284354528637367335, t = (nil)
NOT FOUND 7486412256849585514, t = (nil)
NOT FOUND 4654020449215509470, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 2218060486198281821, t = (nil)
NOT FOUND 6456986870550032192, t = (nil)
NOT FOUND 8511134103577559709, t = (nil)
NOT FOUND 2328597166251788671, t = (nil)
NOT FOUND 6601738411314553744, t = (nil)
NOT FOUND 1692610466896998226, t = (nil)
NOT FOUND 1943990141776112889, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 7503377787645235931, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 9186740964447390888, t = (nil)
NOT FOUND 6538187901768033010, t = (nil)
NOT FOUND 9035888170795321662, t = (nil)
NOT FOUND 310769281370600627, t = (nil)
NOT FOUND 612085423304280542, t = (nil)
NOT FOUND 8070241483753039507, t = (nil)
NOT FOUND 832518950122685251, t = (nil)
NOT FOUND 5641282873622233474, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 9027769826472584531, t = (nil)
NOT FOUND 201519041364016401, t = (nil)
NOT FOUND 2981691909284726477, t = (nil)
NOT FOUND 4490462778618847820, t = (nil)
NOT FOUND 2465291768491360248, t = (nil)
NOT FOUND 8974417534650382466, t = (nil)
NOT FOUND 8498344866977873217, t = (nil)
NOT FOUND 6781637125248351012, t = (nil)
NOT FOUND 4909995146870470632, t = (nil)
NOT FOUND 1855150009809165056, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 3715091916749061411, t = (nil)
NOT FOUND 254185811956527703, t = (nil)
NOT FOUND 8710685898022392157, t = (nil)
NOT FOUND 2913890498996053665, t = (nil)
NOT FOUND 8723731824430124221, t = (nil)
NOT FOUND 895374509962325997, t = (nil)
NOT FOUND 1647008826691793660, t = (nil)
NOT FOUND 3010970863428497812, t = (nil)
NOT FOUND 4026008168316661832, t = (nil)
NOT FOUND 411982660712124165, t = (nil)
NOT FOUND 941286289729064901, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 2085207985761396058, t = (nil)
NOT FOUND 2088428234458730339, t = (nil)
NOT FOUND 4485217973616654629, t = (nil)
NOT FOUND 7321614151780880370, t = (nil)
NOT FOUND 8344331261123562134, t = (nil)
NOT FOUND 8590447533537819255, t = (nil)
NOT FOUND 717022491036776736, t = (nil)
NOT FOUND 1589148917146308704, t = (nil)
NOT FOUND 4197811237589204248, t = (nil)
NOT FOUND 1501372121343952286, t = (nil)
NOT FOUND 6791988775515043280, t = (nil)
NOT FOUND 4180509767723242049, t = (nil)
NOT FOUND 6484298917798729249, t = (nil)
NOT FOUND 2104867994211857443, t = (nil)
NOT FOUND 608988978540207214, t = (nil)
NOT FOUND 5542559047809561540, t = (nil)
NOT FOUND 6951391358461088121, t = (nil)
NOT FOUND 2846673641128143425, t = (nil)
NOT FOUND 4327128783976876305, t = (nil)
NOT FOUND 3321256919576242501, t = (nil)
NOT FOUND 379124435852266751, t = (nil)
NOT FOUND 1013746254964277825, t = (nil)
NOT FOUND 3627944829692218142, t = (nil)
NOT FOUND 8616631159374880115, t = (nil)
NOT FOUND 2822743812500720120, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 2879702828783372439, t = (nil)
NOT FOUND 8767488122645035428, t = (nil)
NOT FOUND 4353762943091897335, t = (nil)
NOT FOUND 4893995437982092198, t = (nil)
NOT FOUND 5240214428704403606, t = (nil)
NOT FOUND 7162861202253058217, t = (nil)
NOT FOUND 7183066680755970800, t = (nil)
NOT FOUND 6482887095880994955, t = (nil)
NOT FOUND 3230338325384691298, t = (nil)
NOT FOUND 6844769326609403220, t = (nil)
NOT FOUND 2137441983962778875, t = (nil)
NOT FOUND 4577815290117301770, t = (nil)
NOT FOUND 1798927722320759589, t = (nil)
NOT FOUND 4412123107515837645, t = (nil)
NOT FOUND 5495879867406075631, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 6232759366334867494, t = (nil)
NOT FOUND 2634671686785230162, t = (nil)
NOT FOUND 7616327592852198232, t = (nil)
NOT FOUND 2632629190702206699, t = (nil)
NOT FOUND 4735319036783494153, t = (nil)
NOT FOUND 3884605899400010863, t = (nil)
NOT FOUND 379014023396422581, t = (nil)
NOT FOUND 6827250768669509898, t = (nil)
NOT FOUND 1415718874063025166, t = (nil)
NOT FOUND 4356739637256407587, t = (nil)
NOT FOUND 6929313957872419856, t = (nil)
NOT FOUND 123387386595046219, t = (nil)
NOT FOUND 411908690028021239, t = (nil)
NOT FOUND 6326559296885957302, t = (nil)
NOT FOUND 6752646163983000382, t = (nil)
NOT FOUND 8523878015535891871, t = (nil)
NOT FOUND 2190995918563655781, t = (nil)
NOT FOUND 3797943598742833794, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 4712261305637222529, t = (nil)
NOT FOUND 4118638623124629455, t = (nil)
NOT FOUND 6247319401244322602, t = (nil)
NOT FOUND 5365722591414190225, t = (nil)
NOT FOUND 6016157478701302910, t = (nil)
NOT FOUND 4093233002317495132, t = (nil)
NOT FOUND 62276450834938563, t = (nil)
NOT FOUND 3187806308185883166, t = (nil)
NOT FOUND 1399121192533347822, t = (nil)
NOT FOUND 4823569569813676940, t = (nil)
NOT FOUND 6484656485161329189, t = (nil)
NOT FOUND 8650965299525164896, t = (nil)
NOT FOUND 5992247476662322933, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 6636337651878160370, t = (nil)
NOT FOUND 2593435371985643156, t = (nil)
NOT FOUND 1194004673237769631, t = (nil)
NOT FOUND 7758012515444455160, t = (nil)
NOT FOUND 3828785628651140711, t = (nil)
NOT FOUND 2764057930835470732, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 9185527765557578245, t = (nil)
NOT FOUND 1974348578502193977, t = (nil)
NOT FOUND 5143488396467231197, t = (nil)
NOT FOUND 7863014375813670987, t = (nil)
NOT FOUND 520602150967957019, t = (nil)
NOT FOUND 3990398156103595367, t = (nil)
NOT FOUND 4490462778618847820, t = (nil)
NOT FOUND 5919577788870750531, t = (nil)
NOT FOUND 199925867047215468, t = (nil)
NOT FOUND 250491233992778348, t = (nil)
NOT FOUND 1486489188050031468, t = (nil)
NOT FOUND 1903008979926474068, t = (nil)
NOT FOUND 699434774507385999, t = (nil)
NOT FOUND 2824217504768420856, t = (nil)
NOT FOUND 761718151269927111, t = (nil)
NOT FOUND 7829986400049798253, t = (nil)
NOT FOUND 4409551289612649820, t = (nil)
NOT FOUND 8914399662213244398, t = (nil)
NOT FOUND 4143188467047632271, t = (nil)
NOT FOUND 3434491780205145562, t = (nil)
NOT FOUND 370684788019357844, t = (nil)
NOT FOUND 5298298797152345571, t = (nil)
NOT FOUND 480338233989801138, t = (nil)
NOT FOUND 3767072730120590590, t = (nil)
NOT FOUND 1404447903276496460, t = (nil)
NOT FOUND 1290854206818023985, t = (nil)
NOT FOUND 1370915692824194567, t = (nil)
NOT FOUND 1575903562686963308, t = (nil)
NOT FOUND 970874763239148, t = (nil)
NOT FOUND 2225102017516997327, t = (nil)
NOT FOUND 5242261612882124169, t = (nil)
NOT FOUND 7501053900548868796, t = (nil)
NOT FOUND 1305015613380705348, t = (nil)
NOT FOUND 5261479358108784293, t = (nil)
NOT FOUND 6063331153837783475, t = (nil)
NOT FOUND 7456788638936983753, t = (nil)
NOT FOUND 4747447056846122950, t = (nil)
NOT FOUND 8764467565533544785, t = (nil)
NOT FOUND 6314499077957683952, t = (nil)
NOT FOUND 3761374275870173810, t = (nil)
NOT FOUND 1956795827640164775, t = (nil)
NOT FOUND 5502605801476859764, t = (nil)
NOT FOUND 6298426091712093075, t = (nil)
NOT FOUND 1847047423193897228, t = (nil)
NOT FOUND 5307244030732605836, t = (nil)
NOT FOUND 6870853748178556884, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 6724190822048653488, t = (nil)
NOT FOUND 8471034282348017852, t = (nil)
NOT FOUND 7145369681535150294, t = (nil)
NOT FOUND 5297660683365615764, t = (nil)
NOT FOUND 2278141800510896803, t = (nil)
NOT FOUND 3375316298610269743, t = (nil)
NOT FOUND 7699087771802557451, t = (nil)
NOT FOUND 4018774894070696778, t = (nil)
NOT FOUND 6106260220011773460, t = (nil)
NOT FOUND 7066757008917189772, t = (nil)
NOT FOUND 4774131313844155508, t = (nil)
NOT FOUND 5537510791718426892, t = (nil)
NOT FOUND 6639747298714599044, t = (nil)
NOT FOUND 6385780555067813684, t = (nil)
NOT FOUND 5855814475291379663, t = (nil)
NOT FOUND 5976750200423504411, t = (nil)
NOT FOUND 2282239592579308314, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 7438327793145202482, t = (nil)
NOT FOUND 1847047423193897228, t = (nil)
NOT FOUND 2331782813937175240, t = (nil)
NOT FOUND 7428656597115990440, t = (nil)
NOT FOUND 412065868127605061, t = (nil)
NOT FOUND 6349102763554421303, t = (nil)
NOT FOUND 472321887471551448, t = (nil)
NOT FOUND 929750233404219436, t = (nil)
NOT FOUND 7500321204607084700, t = (nil)
NOT FOUND 3171916354613718334, t = (nil)
NOT FOUND 8445117658141019250, t = (nil)
NOT FOUND 2478291273976449721, t = (nil)
NOT FOUND 6118175011983634071, t = (nil)
NOT FOUND 4832137414119629161, t = (nil)
NOT FOUND 5195948904437980329, t = (nil)
NOT FOUND 4162105004073709336, t = (nil)
NOT FOUND 8023735982833573141, t = (nil)
NOT FOUND 8930158406394462926, t = (nil)
NOT FOUND 4624778456545215554, t = (nil)
NOT FOUND 1394610734972447019, t = (nil)
NOT FOUND 5449937126086931771, t = (nil)
NOT FOUND 524977381997794042, t = (nil)
NOT FOUND 5581165496932707880, t = (nil)
NOT FOUND 5401361932551637732, t = (nil)
NOT FOUND 804045852737054197, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 1223497402429958294, t = (nil)
NOT FOUND 8639218205146095716, t = (nil)
NOT FOUND 2960532143498556975, t = (nil)
NOT FOUND 4541299472951073848, t = (nil)
NOT FOUND 2599799159138134370, t = (nil)
NOT FOUND 9175692543301061218, t = (nil)
NOT FOUND 5717159960876383672, t = (nil)
NOT FOUND 3311906553117570238, t = (nil)
NOT FOUND 4665881717277453346, t = (nil)
NOT FOUND 5010646709564961555, t = (nil)
NOT FOUND 2794919685666369805, t = (nil)
NOT FOUND 566481121940492128, t = (nil)
NOT FOUND 2765584903150184550, t = (nil)
NOT FOUND 3147652190259582625, t = (nil)
NOT FOUND 5407148386929013873, t = (nil)
NOT FOUND 5344523802630482019, t = (nil)
NOT FOUND 1424112176691182575, t = (nil)
NOT FOUND 4490462778618847820, t = (nil)
NOT FOUND 3835364280348220807, t = (nil)
NOT FOUND 1722975496685875615, t = (nil)
NOT FOUND 3171397602675091136, t = (nil)
NOT FOUND 5725224484512121979, t = (nil)
NOT FOUND 1614691919673475810, t = (nil)
NOT FOUND 1507262219341698319, t = (nil)
NOT FOUND 3515370251484639308, t = (nil)
NOT FOUND 6181943930876995039, t = (nil)
NOT FOUND 22560965387322475, t = (nil)
NOT FOUND 8307274148573891045, t = (nil)
NOT FOUND 6546082173375691215, t = (nil)
NOT FOUND 7340780895593188052, t = (nil)
NOT FOUND 6886799915635284845, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 7406524649653359112, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 8443637773862111964, t = (nil)
NOT FOUND 8609599354959733714, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 3369297436241532558, t = (nil)
NOT FOUND 9119059946433463298, t = (nil)
NOT FOUND 670273398121913780, t = (nil)
NOT FOUND 4980338271329672896, t = (nil)
NOT FOUND 5659199695121057828, t = (nil)
NOT FOUND 3819420473564916495, t = (nil)
NOT FOUND 367049597461025831, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 8081126223987631647, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 6964336448014100507, t = (nil)
NOT FOUND 1359619080910968118, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 5131037809772196079, t = (nil)
NOT FOUND 6372536241107090901, t = (nil)
NOT FOUND 1175747144942393736, t = (nil)
NOT FOUND 4881844088414566270, t = (nil)
NOT FOUND 2813411693258899293, t = (nil)
NOT FOUND 4769060891094379033, t = (nil)
NOT FOUND 5746574156797251206, t = (nil)
NOT FOUND 2997744924132782264, t = (nil)
NOT FOUND 4318509616873464625, t = (nil)
NOT FOUND 2453012166923684723, t = (nil)
NOT FOUND 1074419845004009959, t = (nil)
NOT FOUND 2350605881095441255, t = (nil)
NOT FOUND 299268648904372022, t = (nil)
NOT FOUND 3536998557271499099, t = (nil)
NOT FOUND 1561197931368130013, t = (nil)
NOT FOUND 6664011421061855858, t = (nil)
NOT FOUND 4662780230256260625, t = (nil)
NOT FOUND 2902033190138809315, t = (nil)
NOT FOUND 8055843089934663115, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 790742053578411717, t = (nil)
NOT FOUND 4498897368813016638, t = (nil)
NOT FOUND 1745824162665565891, t = (nil)
NOT FOUND 7906320688092896747, t = (nil)
NOT FOUND 4140824841124165446, t = (nil)
NOT FOUND 5854807458593811927, t = (nil)
NOT FOUND 7657406529548978659, t = (nil)
NOT FOUND 6723418274826205332, t = (nil)
NOT FOUND 6583220817109201576, t = (nil)
NOT FOUND 6009716721054794403, t = (nil)
NOT FOUND 8134731098821791184, t = (nil)
NOT FOUND 5592355762446242395, t = (nil)
NOT FOUND 9182856743804335367, t = (nil)
NOT FOUND 4459560383749378706, t = (nil)
NOT FOUND 2511049679603352847, t = (nil)
NOT FOUND 2189606766566873467, t = (nil)
NOT FOUND 7969127408619469306, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 2685774006706315355, t = (nil)
NOT FOUND 1153490953641558529, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 7208577853178991532, t = (nil)
NOT FOUND 3711334699312007669, t = (nil)
NOT FOUND 6082396357493654195, t = (nil)
NOT FOUND 6046259328005748279, t = (nil)
NOT FOUND 3233685249078592202, t = (nil)
NOT FOUND 583468825669922795, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 5385126258614847425, t = (nil)
NOT FOUND 7289325318316413592, t = (nil)
NOT FOUND 8171877587414272024, t = (nil)
NOT FOUND 5568635281618829540, t = (nil)
NOT FOUND 6161052423149223091, t = (nil)
NOT FOUND 8875626272615236956, t = (nil)
NOT FOUND 1870488365825172409, t = (nil)
NOT FOUND 7893284636808728001, t = (nil)
NOT FOUND 8523878015535891871, t = (nil)
NOT FOUND 5576846862133194811, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 6827250768669509898, t = (nil)
NOT FOUND 5591641635109443810, t = (nil)
NOT FOUND 781412064540321187, t = (nil)
NOT FOUND 7518723138243991326, t = (nil)
NOT FOUND 24538813513246989, t = (nil)
NOT FOUND 4490462778618847820, t = (nil)
NOT FOUND 1640036008920925161, t = (nil)
NOT FOUND 1054722205642360432, t = (nil)
NOT FOUND 4123337493352823197, t = (nil)
NOT FOUND 4769060891094379033, t = (nil)
NOT FOUND 4653483936601944529, t = (nil)
NOT FOUND 1837708633366118924, t = (nil)
NOT FOUND 4418614680052491793, t = (nil)
NOT FOUND 7381049772043394947, t = (nil)
NOT FOUND 4162618007234552497, t = (nil)
NOT FOUND 1255192812994437168, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 8692928092935066325, t = (nil)
NOT FOUND 5951815857921256007, t = (nil)
NOT FOUND 6334589940725255244, t = (nil)
NOT FOUND 3404770186304909060, t = (nil)
NOT FOUND 5347473432729534245, t = (nil)
NOT FOUND 2310322460766820310, t = (nil)
NOT FOUND 991512236676687920, t = (nil)
NOT FOUND 4941230697386862715, t = (nil)
NOT FOUND 5131037809772196079, t = (nil)
NOT FOUND 9188409881996781257, t = (nil)
NOT FOUND 3924883603854202205, t = (nil)
NOT FOUND 664881211860413063, t = (nil)
NOT FOUND 4500087902119316751, t = (nil)
NOT FOUND 5951171309106327381, t = (nil)
NOT FOUND 5087129123763118552, t = (nil)
NOT FOUND 4105566303655620153, t = (nil)
NOT FOUND 7714029205198842478, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 5470843995561807964, t = (nil)
NOT FOUND 7313007945818871186, t = (nil)
NOT FOUND 8856052609720215101, t = (nil)
NOT FOUND 8409528908212300126, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 8289467398552782856, t = (nil)
NOT FOUND 5854807458593811927, t = (nil)
NOT FOUND 1645608632932622504, t = (nil)
NOT FOUND 2870741442550558162, t = (nil)
