Turbo Boost disabled for all CPUs
2
../quartz/scripts/../build/src/lib/libnvmemul.so
../quartz/scripts/../nvmemul.ini

===== B-Tree App Output =====

NOT FOUND 6725802560547214944, t = (nil)
NOT FOUND 1309390415634677663, t = (nil)
NOT FOUND 6286022293201721732, t = (nil)
NOT FOUND 5438342527861779332, t = (nil)
NOT FOUND 5139171219866292644, t = (nil)
NOT FOUND 7587111324989384561, t = (nil)
NOT FOUND 5386972438279081525, t = (nil)
NOT FOUND 933779807986579234, t = (nil)
NOT FOUND 4813801394895744132, t = (nil)
NOT FOUND 6742296348235652594, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 1164736032479527235, t = (nil)
NOT FOUND 2697136020958492643, t = (nil)
NOT FOUND 382463070320775642, t = (nil)
NOT FOUND 1152246047758315861, t = (nil)
NOT FOUND 5438212923964025321, t = (nil)
NOT FOUND 3535360574475615165, t = (nil)
NOT FOUND 3477558169622040537, t = (nil)
NOT FOUND 8347149485874525755, t = (nil)
NOT FOUND 1832415212689749827, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 2822501271879514125, t = (nil)
NOT FOUND 5322086921250198901, t = (nil)
NOT FOUND 274523310559773358, t = (nil)
NOT FOUND 8200812408898928518, t = (nil)
NOT FOUND 6860525182291387995, t = (nil)
NOT FOUND 3027462439925976125, t = (nil)
NOT FOUND 4373705635759832256, t = (nil)
NOT FOUND 9026019326466860331, t = (nil)
NOT FOUND 4667800772525437912, t = (nil)
NOT FOUND 7607006735722746106, t = (nil)
NOT FOUND 7536151994753503718, t = (nil)
NOT FOUND 5937274211335986473, t = (nil)
NOT FOUND 9163795777309858051, t = (nil)
NOT FOUND 467846121085386166, t = (nil)
NOT FOUND 8848770366485632478, t = (nil)
NOT FOUND 7290375882980394957, t = (nil)
NOT FOUND 3368854360917563915, t = (nil)
NOT FOUND 1424174308252146086, t = (nil)
NOT FOUND 7935756534590508514, t = (nil)
NOT FOUND 8124897563200557524, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 6384795522842120424, t = (nil)
NOT FOUND 3803761725148547395, t = (nil)
NOT FOUND 3934191351494100089, t = (nil)
NOT FOUND 1456172274159520840, t = (nil)
NOT FOUND 8269602237456825530, t = (nil)
NOT FOUND 8615282151269087010, t = (nil)
NOT FOUND 341971721258464396, t = (nil)
NOT FOUND 7909827316975853264, t = (nil)
NOT FOUND 720777779999127969, t = (nil)
NOT FOUND 4028362164955421585, t = (nil)
NOT FOUND 4249863208771367552, t = (nil)
NOT FOUND 4773706238884950835, t = (nil)
NOT FOUND 653383242952508783, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 368793624651594670, t = (nil)
NOT FOUND 1165434635351366808, t = (nil)
NOT FOUND 4814379015807751765, t = (nil)
NOT FOUND 2027840293861887766, t = (nil)
NOT FOUND 8942894465704775097, t = (nil)
NOT FOUND 2551933881270099828, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 8932913525438711949, t = (nil)
NOT FOUND 4033255449125263424, t = (nil)
NOT FOUND 4775475653150523775, t = (nil)
NOT FOUND 7131536967715751790, t = (nil)
NOT FOUND 9164750690421272242, t = (nil)
NOT FOUND 838933996576317746, t = (nil)
NOT FOUND 1650851399533691125, t = (nil)
NOT FOUND 6742296348235652594, t = (nil)
NOT FOUND 8398248254723248231, t = (nil)
NOT FOUND 2365536357749784272, t = (nil)
NOT FOUND 5130245957388845801, t = (nil)
NOT FOUND 1147348438762681488, t = (nil)
NOT FOUND 3062904554207095302, t = (nil)
NOT FOUND 1029176150042324876, t = (nil)
NOT FOUND 4441252396617335084, t = (nil)
NOT FOUND 200408991463861719, t = (nil)
NOT FOUND 8712423334594479278, t = (nil)
NOT FOUND 8834249559978705668, t = (nil)
NOT FOUND 4803545545920551398, t = (nil)
NOT FOUND 8761781576936666077, t = (nil)
NOT FOUND 2105236479128021801, t = (nil)
NOT FOUND 7230662493556560188, t = (nil)
NOT FOUND 7248714192778059373, t = (nil)
NOT FOUND 4846137136837089731, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 8864609710263007802, t = (nil)
NOT FOUND 2696215702203380535, t = (nil)
NOT FOUND 1117445474345679212, t = (nil)
NOT FOUND 5263055688802620647, t = (nil)
NOT FOUND 2809689744880723372, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 8482406989335980605, t = (nil)
NOT FOUND 1701906012745844584, t = (nil)
NOT FOUND 2574959134784783710, t = (nil)
NOT FOUND 8384785078920009711, t = (nil)
NOT FOUND 5264725129631465657, t = (nil)
NOT FOUND 4403526131844412556, t = (nil)
NOT FOUND 2579094470419188174, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 7171799402779793717, t = (nil)
NOT FOUND 4518039804097596055, t = (nil)
NOT FOUND 412024932403740520, t = (nil)
NOT FOUND 915520805395456387, t = (nil)
NOT FOUND 1274770678833023044, t = (nil)
NOT FOUND 6655447452079475838, t = (nil)
NOT FOUND 7375907574165343951, t = (nil)
NOT FOUND 5675042344426661291, t = (nil)
NOT FOUND 6742296348235652594, t = (nil)
NOT FOUND 6028621737730869035, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 2629038785616629386, t = (nil)
NOT FOUND 495557531299074606, t = (nil)
NOT FOUND 9060142163755427574, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 770304460365420756, t = (nil)
NOT FOUND 3901722025594879112, t = (nil)
NOT FOUND 7826196736536255566, t = (nil)
NOT FOUND 5478361612687016085, t = (nil)
NOT FOUND 2085321540777466038, t = (nil)
NOT FOUND 2465262389301780126, t = (nil)
NOT FOUND 6646200323541602122, t = (nil)
NOT FOUND 4375718701547345173, t = (nil)
NOT FOUND 7447289026355178918, t = (nil)
NOT FOUND 3087168721512161204, t = (nil)
NOT FOUND 6919299804726805243, t = (nil)
NOT FOUND 8211038298070660994, t = (nil)
NOT FOUND 6345766554804254699, t = (nil)
NOT FOUND 5170620837278343546, t = (nil)
NOT FOUND 5885153645841294565, t = (nil)
NOT FOUND 3066336563152702494, t = (nil)
NOT FOUND 8068625031879820577, t = (nil)
NOT FOUND 4087584576978657012, t = (nil)
NOT FOUND 8948900936098112625, t = (nil)
NOT FOUND 3424062088854438196, t = (nil)
NOT FOUND 7210301930926868742, t = (nil)
NOT FOUND 2307767656280927532, t = (nil)
NOT FOUND 3759063821751486743, t = (nil)
NOT FOUND 7206429589169861771, t = (nil)
NOT FOUND 700371522804440681, t = (nil)
NOT FOUND 4325608501714074736, t = (nil)
NOT FOUND 5736815260496493917, t = (nil)
NOT FOUND 5219450641695474477, t = (nil)
NOT FOUND 7887827935180423536, t = (nil)
NOT FOUND 7398633066251261592, t = (nil)
NOT FOUND 9054418231972497216, t = (nil)
NOT FOUND 2542895158789746360, t = (nil)
NOT FOUND 3073821861225789585, t = (nil)
NOT FOUND 6379980918652136829, t = (nil)
NOT FOUND 8878190650602262475, t = (nil)
NOT FOUND 9028078750567113369, t = (nil)
NOT FOUND 5879056294187025551, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 4497185403120755278, t = (nil)
NOT FOUND 2430416601089334353, t = (nil)
NOT FOUND 2215064171597581017, t = (nil)
NOT FOUND 4923867491240046131, t = (nil)
NOT FOUND 2800151601237629619, t = (nil)
NOT FOUND 735869607404898814, t = (nil)
NOT FOUND 8502036604179536907, t = (nil)
NOT FOUND 1017761068348638959, t = (nil)
NOT FOUND 2933317327212272604, t = (nil)
NOT FOUND 5840608820658934629, t = (nil)
NOT FOUND 8641409458402207849, t = (nil)
NOT FOUND 149365045707533351, t = (nil)
NOT FOUND 495557531299074606, t = (nil)
NOT FOUND 7819932056833238110, t = (nil)
NOT FOUND 7833606334988355801, t = (nil)
NOT FOUND 1596569453381011787, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 6212029780166189973, t = (nil)
NOT FOUND 4748756210090575717, t = (nil)
NOT FOUND 4755546061378798494, t = (nil)
NOT FOUND 8295361041677164222, t = (nil)
NOT FOUND 2562669241194930242, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 1519205759569985740, t = (nil)
NOT FOUND 7419999972265412105, t = (nil)
NOT FOUND 4723982578345803920, t = (nil)
NOT FOUND 4511569094731398470, t = (nil)
NOT FOUND 9065605580126161326, t = (nil)
NOT FOUND 4692280835479033429, t = (nil)
NOT FOUND 171057467408010338, t = (nil)
NOT FOUND 3068334024507780640, t = (nil)
NOT FOUND 6822860038789698654, t = (nil)
NOT FOUND 4081180342207727203, t = (nil)
NOT FOUND 3054478565812622721, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 5709050909570943095, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 6105775118416283882, t = (nil)
NOT FOUND 7819932056833238110, t = (nil)
NOT FOUND 2276006909023408912, t = (nil)
NOT FOUND 5716269890076536175, t = (nil)
NOT FOUND 4188820323144337912, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 5344440058023262769, t = (nil)
NOT FOUND 6957609478416150653, t = (nil)
NOT FOUND 810570775429770108, t = (nil)
NOT FOUND 8680346054168025734, t = (nil)
NOT FOUND 7618399541812867796, t = (nil)
NOT FOUND 1616616539324630527, t = (nil)
NOT FOUND 4814379015807751765, t = (nil)
NOT FOUND 209599901482053376, t = (nil)
NOT FOUND 8864609710263007802, t = (nil)
NOT FOUND 4619832652273181997, t = (nil)
NOT FOUND 5916666131290760537, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 2435824619085666126, t = (nil)
NOT FOUND 286686072862765351, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 1310937633668870075, t = (nil)
NOT FOUND 7549704002128742407, t = (nil)
NOT FOUND 4973113680671061714, t = (nil)
NOT FOUND 2910983851824271282, t = (nil)
NOT FOUND 8489030179148021008, t = (nil)
NOT FOUND 4891099187192801075, t = (nil)
NOT FOUND 9176114465795178342, t = (nil)
NOT FOUND 2248232930082850286, t = (nil)
NOT FOUND 746143768277174892, t = (nil)
NOT FOUND 4594182614651593592, t = (nil)
NOT FOUND 4560721712882262067, t = (nil)
NOT FOUND 273698929314865756, t = (nil)
NOT FOUND 3555943106077551415, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 7243067868782314898, t = (nil)
NOT FOUND 4065971527401015022, t = (nil)
NOT FOUND 2813634432026753104, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 4837749692358789317, t = (nil)
NOT FOUND 6231329674657413423, t = (nil)
NOT FOUND 4448941336561167510, t = (nil)
NOT FOUND 844409692215781411, t = (nil)
NOT FOUND 6747187364675106276, t = (nil)
NOT FOUND 1797636075567122033, t = (nil)
NOT FOUND 982618849135088135, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 5719822371007896300, t = (nil)
NOT FOUND 747386237018275387, t = (nil)
NOT FOUND 72105119552969981, t = (nil)
NOT FOUND 8875383913705914261, t = (nil)
NOT FOUND 5573116488617192692, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 7236250725498540854, t = (nil)
NOT FOUND 1017279278468661159, t = (nil)
NOT FOUND 6683513061976515726, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 1775241963209949832, t = (nil)
NOT FOUND 3855685009817905140, t = (nil)
NOT FOUND 6149691515548195119, t = (nil)
NOT FOUND 3475344448548190932, t = (nil)
NOT FOUND 970224958651634544, t = (nil)
NOT FOUND 4937031985342730047, t = (nil)
NOT FOUND 6544930079419291751, t = (nil)
NOT FOUND 3035981438478066284, t = (nil)
NOT FOUND 2207162139192242041, t = (nil)
NOT FOUND 3836260653119477603, t = (nil)
NOT FOUND 5175213161236051487, t = (nil)
NOT FOUND 7980364542708022556, t = (nil)
NOT FOUND 5327631158158561773, t = (nil)
NOT FOUND 8513431281868999186, t = (nil)
NOT FOUND 3219875321214386326, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 2842014349206925876, t = (nil)
NOT FOUND 2542665116695462548, t = (nil)
NOT FOUND 6040249031204873310, t = (nil)
NOT FOUND 8502072434484988294, t = (nil)
NOT FOUND 8085971563437877204, t = (nil)
NOT FOUND 6787217854528678625, t = (nil)
NOT FOUND 8196184323822053812, t = (nil)
NOT FOUND 3324449506609943368, t = (nil)
NOT FOUND 3739739088411698919, t = (nil)
NOT FOUND 6121677491473271574, t = (nil)
NOT FOUND 4011999226013502639, t = (nil)
NOT FOUND 2722155877152378943, t = (nil)
NOT FOUND 7967740499703769543, t = (nil)
NOT FOUND 7443955552287320234, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3435280370963634137, t = (nil)
NOT FOUND 3062904554207095302, t = (nil)
NOT FOUND 8432274221327074412, t = (nil)
NOT FOUND 2911130673059152475, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 6925659056677057437, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3217897348040046490, t = (nil)
NOT FOUND 8985950019004918396, t = (nil)
NOT FOUND 2131746095521444626, t = (nil)
NOT FOUND 256661139243740544, t = (nil)
NOT FOUND 9033792890056122894, t = (nil)
NOT FOUND 8168091606927300567, t = (nil)
NOT FOUND 1840664813172832919, t = (nil)
NOT FOUND 341971721258464396, t = (nil)
NOT FOUND 5388799037741555585, t = (nil)
NOT FOUND 7826196736536255566, t = (nil)
NOT FOUND 5166556692482371661, t = (nil)
NOT FOUND 564965975384461054, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 869706326619054818, t = (nil)
NOT FOUND 1705858834568968280, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 580976190331605247, t = (nil)
NOT FOUND 7078925641465704846, t = (nil)
NOT FOUND 7590990244763500237, t = (nil)
NOT FOUND 4911156824602578364, t = (nil)
NOT FOUND 2428073525078199686, t = (nil)
NOT FOUND 7005883917217243379, t = (nil)
NOT FOUND 4852322641469564754, t = (nil)
NOT FOUND 5240167542182368246, t = (nil)
NOT FOUND 7659047142233184577, t = (nil)
NOT FOUND 4523000199358808339, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 6836309386161507658, t = (nil)
NOT FOUND 8030652109360954331, t = (nil)
NOT FOUND 5511129300674063786, t = (nil)
NOT FOUND 6535260272991812939, t = (nil)
NOT FOUND 4760410046364789590, t = (nil)
NOT FOUND 673841361092593196, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 5207338499794822807, t = (nil)
NOT FOUND 7995994205134580019, t = (nil)
NOT FOUND 880406361188295409, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 7382819333603585664, t = (nil)
NOT FOUND 3317635229791094564, t = (nil)
NOT FOUND 7157405679736794756, t = (nil)
NOT FOUND 3855685009817905140, t = (nil)
NOT FOUND 7814804574059014995, t = (nil)
NOT FOUND 1609064428960739591, t = (nil)
NOT FOUND 5093671008807501835, t = (nil)
NOT FOUND 4626297007302779452, t = (nil)
NOT FOUND 3130290785351206693, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 8629754434629475254, t = (nil)
NOT FOUND 7248551215300468017, t = (nil)
NOT FOUND 8395958304599927110, t = (nil)
NOT FOUND 6897281979039780909, t = (nil)
NOT FOUND 3520740266667231022, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 5909534505746172307, t = (nil)
NOT FOUND 2697136020958492643, t = (nil)
NOT FOUND 7899434777498228064, t = (nil)
NOT FOUND 6022267722227862072, t = (nil)
NOT FOUND 628010813621272180, t = (nil)
NOT FOUND 7562442385155612593, t = (nil)
NOT FOUND 8050171058871588136, t = (nil)
NOT FOUND 5158747132706978809, t = (nil)
NOT FOUND 4581385769687620834, t = (nil)
NOT FOUND 5147357678619763247, t = (nil)
NOT FOUND 5981248911600797081, t = (nil)
NOT FOUND 6402108497211060182, t = (nil)
NOT FOUND 7305863551044347167, t = (nil)
NOT FOUND 478242777431281041, t = (nil)
NOT FOUND 8104090817274619658, t = (nil)
NOT FOUND 3610825404792492081, t = (nil)
NOT FOUND 7698119057688358350, t = (nil)
NOT FOUND 6937872241785227959, t = (nil)
NOT FOUND 1518897394109102621, t = (nil)
NOT FOUND 4124376654000791503, t = (nil)
NOT FOUND 4249863208771367552, t = (nil)
NOT FOUND 838686899643031971, t = (nil)
NOT FOUND 2689343891034918830, t = (nil)
NOT FOUND 451113249809919483, t = (nil)
NOT FOUND 3864630031805892172, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 9104158216604463728, t = (nil)
NOT FOUND 4594182614651593592, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 8141975713839647810, t = (nil)
NOT FOUND 7302560946166911551, t = (nil)
NOT FOUND 2898579839239058503, t = (nil)
NOT FOUND 5721219054058606329, t = (nil)
NOT FOUND 5842657760401755133, t = (nil)
NOT FOUND 6738795057419149128, t = (nil)
NOT FOUND 7942083831308733960, t = (nil)
NOT FOUND 5808927357844031400, t = (nil)
NOT FOUND 8293079911009057052, t = (nil)
NOT FOUND 8341363038447516911, t = (nil)
NOT FOUND 8864609710263007802, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3062904554207095302, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 5173005891154942672, t = (nil)
NOT FOUND 7743964021421324353, t = (nil)
NOT FOUND 786485834321546898, t = (nil)
NOT FOUND 6345942325692725460, t = (nil)
NOT FOUND 1824412401109753045, t = (nil)
NOT FOUND 8513431281868999186, t = (nil)
NOT FOUND 3102344767381955570, t = (nil)
NOT FOUND 1277316092973207546, t = (nil)
NOT FOUND 5068560929210824169, t = (nil)
NOT FOUND 4463787620366471797, t = (nil)
NOT FOUND 6245153333752038925, t = (nil)
NOT FOUND 6751143069355049316, t = (nil)
NOT FOUND 6940905127799992827, t = (nil)
NOT FOUND 3014571475633323333, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 1594518197457172544, t = (nil)
NOT FOUND 1444150768900133831, t = (nil)
NOT FOUND 92574444784932422, t = (nil)
NOT FOUND 3569153884510187805, t = (nil)
NOT FOUND 6786283405510770294, t = (nil)
NOT FOUND 504953109102988119, t = (nil)
NOT FOUND 6830610979984172066, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 3241669745396085978, t = (nil)
NOT FOUND 7446211815540948046, t = (nil)
NOT FOUND 3936030266758381812, t = (nil)
NOT FOUND 8653191391716034505, t = (nil)
NOT FOUND 2073012260713936864, t = (nil)
NOT FOUND 2859771835733008668, t = (nil)
NOT FOUND 1117700701238112295, t = (nil)
NOT FOUND 7854557844873789558, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 8676331214997997299, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 5345953280271348274, t = (nil)
NOT FOUND 4986330642296803446, t = (nil)
NOT FOUND 7673200064844978849, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 8211011889200612502, t = (nil)
NOT FOUND 5855844351976796254, t = (nil)
NOT FOUND 1983215887120534576, t = (nil)
NOT FOUND 2407815684461049515, t = (nil)
NOT FOUND 480016094785003888, t = (nil)
NOT FOUND 94640909098013652, t = (nil)
NOT FOUND 3447254846449085791, t = (nil)
NOT FOUND 2910983851824271282, t = (nil)
NOT FOUND 2933317327212272604, t = (nil)
NOT FOUND 8325658637687882618, t = (nil)
NOT FOUND 6121677491473271574, t = (nil)
NOT FOUND 7061917220980541746, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 1130949537210257749, t = (nil)
NOT FOUND 2259027003975950215, t = (nil)
NOT FOUND 8965329715175543853, t = (nil)
NOT FOUND 4531841664184497852, t = (nil)
NOT FOUND 7062008932575948163, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 3466853229463969227, t = (nil)
NOT FOUND 6199861436647323770, t = (nil)
NOT FOUND 7110064903469336453, t = (nil)
NOT FOUND 7272392033299307695, t = (nil)
NOT FOUND 9038384620411729877, t = (nil)
NOT FOUND 3634382373998840076, t = (nil)
NOT FOUND 5893385492554324422, t = (nil)
NOT FOUND 2660457177481466331, t = (nil)
NOT FOUND 6981853204972021225, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 2734544037190599386, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 2998704879289421906, t = (nil)
NOT FOUND 5317528103038835622, t = (nil)
NOT FOUND 704609047738996279, t = (nil)
NOT FOUND 3865247200226540373, t = (nil)
NOT FOUND 6177289475441151313, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 13958777366768045, t = (nil)
NOT FOUND 2116119498845434291, t = (nil)
NOT FOUND 1426351828380442369, t = (nil)
NOT FOUND 8955575109498570191, t = (nil)
NOT FOUND 8313752383519306517, t = (nil)
NOT FOUND 8864609710263007802, t = (nil)
NOT FOUND 8821841993664921647, t = (nil)
NOT FOUND 354044981079450702, t = (nil)
NOT FOUND 4210930793446443185, t = (nil)
NOT FOUND 4249863208771367552, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 245066977934347218, t = (nil)
NOT FOUND 5267794860196275234, t = (nil)
NOT FOUND 4249863208771367552, t = (nil)
NOT FOUND 451113249809919483, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 2773815514801187919, t = (nil)
NOT FOUND 7815819635992962687, t = (nil)
NOT FOUND 5569894682756215354, t = (nil)
NOT FOUND 2177660023824464716, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 7917439420317575883, t = (nil)
NOT FOUND 5309371515411194927, t = (nil)
NOT FOUND 3672541109078419008, t = (nil)
NOT FOUND 3313813694080741070, t = (nil)
NOT FOUND 4146374605868840031, t = (nil)
NOT FOUND 2372883903928140823, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 4144979629508811477, t = (nil)
NOT FOUND 6175754403921051706, t = (nil)
NOT FOUND 6411464122914369847, t = (nil)
NOT FOUND 493607682234235233, t = (nil)
NOT FOUND 7826196736536255566, t = (nil)
NOT FOUND 1687966654359800126, t = (nil)
NOT FOUND 6736514689935174580, t = (nil)
NOT FOUND 6727029784626936682, t = (nil)
NOT FOUND 129886855977403600, t = (nil)
NOT FOUND 4736419626230550858, t = (nil)
NOT FOUND 7468974218205397941, t = (nil)
NOT FOUND 786485834321546898, t = (nil)
NOT FOUND 1417159587149790491, t = (nil)
NOT FOUND 5016967716653118418, t = (nil)
NOT FOUND 6219229598930100762, t = (nil)
NOT FOUND 663900864024701467, t = (nil)
NOT FOUND 2278199248872314441, t = (nil)
NOT FOUND 4713587272973045706, t = (nil)
NOT FOUND 8864609710263007802, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 6017676038597080640, t = (nil)
NOT FOUND 359805724729355009, t = (nil)
NOT FOUND 5879056294187025551, t = (nil)
NOT FOUND 3419161984998751020, t = (nil)
NOT FOUND 9021708273026776806, t = (nil)
NOT FOUND 8649416565827592712, t = (nil)
NOT FOUND 8688731553523261487, t = (nil)
NOT FOUND 77531240041958400, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 497547094500496631, t = (nil)
NOT FOUND 7290439659597115073, t = (nil)
NOT FOUND 2822501271879514125, t = (nil)
NOT FOUND 2510108966529149292, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 2031389658487051372, t = (nil)
NOT FOUND 1536007711828960936, t = (nil)
NOT FOUND 1356198766067514637, t = (nil)
NOT FOUND 1543120529290631370, t = (nil)
NOT FOUND 735025258425960126, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 8834019245665427915, t = (nil)
NOT FOUND 6481951412934464019, t = (nil)
NOT FOUND 1803890413489378076, t = (nil)
NOT FOUND 3426716636949569439, t = (nil)
NOT FOUND 276526201707604617, t = (nil)
NOT FOUND 3468345960362635905, t = (nil)
NOT FOUND 6738716261838722855, t = (nil)
NOT FOUND 442136830245009573, t = (nil)
NOT FOUND 611395767421596257, t = (nil)
NOT FOUND 1336639969696483948, t = (nil)
NOT FOUND 6300080792575910656, t = (nil)
NOT FOUND 4204094738011201884, t = (nil)
NOT FOUND 4555790751542719396, t = (nil)
NOT FOUND 828057723365349353, t = (nil)
NOT FOUND 3105325061576074731, t = (nil)
NOT FOUND 1338172029100017843, t = (nil)
NOT FOUND 7884832866056184381, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 3262123638641125583, t = (nil)
NOT FOUND 6870500840771889618, t = (nil)
NOT FOUND 3678853276947727668, t = (nil)
NOT FOUND 7005883917217243379, t = (nil)
NOT FOUND 2081351588280639297, t = (nil)
NOT FOUND 2969304319212532606, t = (nil)
NOT FOUND 5802886736368117051, t = (nil)
NOT FOUND 3003589670355251029, t = (nil)
NOT FOUND 6720373211460758414, t = (nil)
NOT FOUND 716816495451566356, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 7093378896640385185, t = (nil)
NOT FOUND 4009641733696148879, t = (nil)
NOT FOUND 130715631911686478, t = (nil)
NOT FOUND 7203510790926592, t = (nil)
NOT FOUND 2147105481626300937, t = (nil)
NOT FOUND 9072132656952998726, t = (nil)
NOT FOUND 8129838696190598040, t = (nil)
NOT FOUND 3020166199225759364, t = (nil)
NOT FOUND 3302665995437501800, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 2354653879137761702, t = (nil)
NOT FOUND 2722208761200773347, t = (nil)
NOT FOUND 1593718487162986389, t = (nil)
NOT FOUND 1983215887120534576, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 140878539956757688, t = (nil)
NOT FOUND 341971721258464396, t = (nil)
NOT FOUND 7372703478923950089, t = (nil)
NOT FOUND 6507845293022466378, t = (nil)
NOT FOUND 5548732935998632305, t = (nil)
NOT FOUND 462879185681876503, t = (nil)
NOT FOUND 4176440432653660768, t = (nil)
NOT FOUND 9212616471513363317, t = (nil)
NOT FOUND 5721219054058606329, t = (nil)
NOT FOUND 5316405737419701003, t = (nil)
NOT FOUND 1315432265308036741, t = (nil)
NOT FOUND 7916081282788670389, t = (nil)
NOT FOUND 5476944041190160476, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 1697415680744636219, t = (nil)
NOT FOUND 8121533100910461579, t = (nil)
NOT FOUND 503999037835229421, t = (nil)
NOT FOUND 3934950909053804871, t = (nil)
NOT FOUND 1181414807101760740, t = (nil)
NOT FOUND 1649138801008831100, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 6400048326109632496, t = (nil)
NOT FOUND 2933317327212272604, t = (nil)
NOT FOUND 7909348981942205891, t = (nil)
NOT FOUND 3256722657697755679, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 1072690899215660129, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 6742296348235652594, t = (nil)
NOT FOUND 2143828120071875878, t = (nil)
